Player,Rundle,QPct,Rundle Group,Percentile
PinsonneaultE,C Byzantium,0.52666666666667,C,0.30571525194453836
PintaD,B Windward,0.60416666666667,B,0.2879963486992241
PinterF,B Labyrinth,0.61333333333333,B,0.3402555910543131
PinterJ,B Valley,0.58695652173913,B,0.21896394340483796
PintoHJ,D Foundry Div 1,0.41304347826087,D,0.18392542202066012
PintoJ,C Sunrise Div 2,0.58666666666667,C,0.647362191410213
PintoM,D Plaza Div 1,0.54,D,0.8239480977576216
PintoM2,R Div 69,0.48148148148148,R,0.6354581673306773
PintoS,C Coastal Div 1,0.58,C,0.614051403449442
PinyanA,A Midland,0.59333333333333,A,0.022179363548698167
PinyanJon,B Midland,0.68,B,0.7426973984481972
PiotraschkeR,D Willow Div 2,0.42361111111111,D,0.23626858150667673
PiperB,E Tempest Div 2,0.35333333333333,E,0.46310896681572133
PipesL,D Arcadia Div 1,0.44444444444444,D,0.3344671201814059
PipkeR,A Skyline,0.71333333333333,A,0.35040983606557374
PippinC,A Ziggurat,0.55333333333333,A,0.005183220829315333
PippinH2,E Isthmus Div 2,0.26666666666667,E,0.13585549541068487
PirklT,A Xanadu,0.77777777777778,A,0.6957569913211186
PirnotM,C Seneca Div 1,0.63333333333333,C,0.8680250253635441
PisacretaT,C Woodlands,0.45333333333333,C,0.05850524179912073
PisacretaV,E Magnolia Div 1,0.29333333333333,E,0.21034361026123793
PisarekK,B Pampas,0.79166666666667,B,0.9855089000456413
Pisarro-GrantK,B Outback,0.53333333333333,B,0.05796439981743496
PisetskyY,D Pacific Div 1,0.45333333333333,D,0.3875031494079113
PistentisN,B Kookaburra,0.62,B,0.382816065723414
PistoneA,A Utopia,0.66666666666667,A,0.1488669238187078
PistonoP,R Div 6,0.29545454545455,R,0.18227091633466136
PiszczekM,A Beach,0.69333333333333,A,0.25168756027000966
PitaC,C Laurel,0.47333333333333,C,0.09359147784917146
PitaK,E Laurel Div 2,0.41666666666667,E,0.7485879030360084
PitchfordR,C Olive Div 2,0.54,C,0.3791849847818735
PitluckDC,B Highland,0.75333333333333,B,0.9585805568233683
Pitlukj,E Glacier Div 1,0.49242424242424,E,0.9419275123558485
PittardJ,E Badlands,0.38666666666667,E,0.622675923746764
PittaroT,A Byzantium,0.73333333333333,A,0.4641996142719383
PittaT,E Blue Div 2,0.38194444444444,E,0.605495410684867
PittaT2,D Blue Div 1,0.43055555555556,D,0.26776266061980347
PittC,D Atlantic Div 1,0.48,D,0.5380448475686571
PittelliT,E Oasis Div 1,0.41269841269841,E,0.7277594728171335
PittlemanG,D Nova Div 2,0.64666666666667,D,0.9925044091710759
PittmanC,A Orchard,0.72,A,0.38524590163934425
PittmanJ2,D Harbor Div 2,0.5,D,0.6482111363063744
PittmanN,B Quarry,0.62,B,0.382816065723414
PittmanR,A Orchard,0.72666666666667,A,0.42430086788813887
PittmanS,E Nebula Div 2,0.40972222222222,E,0.7238762061661568
PittsC2,D Badlands Div 2,0.53472222222222,D,0.8089569160997733
PittsJ2,D Nebula Div 1,0.42,D,0.2210254472159234
PittsleyC,R Div 28,0.55333333333333,R,0.791085657370518
PitzE,C Meridian,0.61333333333333,C,0.7893134934054785
PitzelJ,A Maelstrom,0.6875,A,0.23698167791706848
PitzelS,D Maelstrom Div 1,0.48666666666667,D,0.5795540438397582
PitzelT,C Typhoon,0.60869565217391,C,0.7736726411903957
PitzerE,R Div 22,0.40666666666667,R,0.4604083665338645
PivecP,E Sycamore Div 2,0.21333333333333,E,0.043951518004236294
PivoriunasJ,E Tidewater Div 1,0.39333333333333,E,0.6524476347375853
PiwinskyC,E Midland Div 3,0.34,E,0.39473993880913155
PiwowarAC,E Polaris Div 1,0.5,E,0.9545187102847729
PizarroM,A Maelstrom,0.76,A,0.6100530376084861
Pizo?K,A Centennial,0.94444444444444,A,0.9983124397299904
PizzolatoD,A Orange,0.75333333333333,A,0.5755785920925748
PizzolattoN,A Meadow,0.80666666666667,A,0.8283510125361621
Pizzutti L,R Div 56,0.49333333333333,R,0.6665836653386454
PlacentraA,E Outback Div 1,0.34,E,0.39473993880913155
PlacieZ,C Frontier Div 1,0.62,C,0.8201724721001015
PlaggeN,E Forest Div 2,0.35606060606061,E,0.4842315839020946
PlaggeTom,B Polaris,0.72666666666667,B,0.9120264719306252
PlakasA,D Harbor Div 2,0.46,D,0.4247291509196271
PlakkotV,C Cypress Div 1,0.63636363636364,C,0.8774940818397025
PlanteCarrots,E Atlantic Div 1,0.31944444444444,E,0.3096022593551424
PlantholdR106,B Park,0.66666666666667,B,0.6765175718849841
PlantsT,B Fjord,0.62,B,0.382816065723414
PlappK,B Meridian,0.64666666666667,B,0.563555454130534
PlassmannD,R Div 39,0.69333333333333,R,0.952191235059761
PlateJIgnatius,B Harbor,0.84027777777778,B,0.9968051118210862
PlateroA,D Laguna Div 1,0.45333333333333,D,0.3875031494079113
PlatkinA,D Riviera Div 1,0.41666666666667,D,0.20748299319727892
PlatnickN,R Div 19,0.49333333333333,R,0.6665836653386454
PlattC5,B Olive,0.62666666666667,B,0.4324509356458238
PlatteuwT,R Div 57,0.32,R,0.24651394422310757
PlattT,A Olive,0.74666666666667,A,0.539778206364513
PlattW,E Olive Div 2,0.30434782608696,E,0.25017651212049896
Platz A,R Div 53,0.57575757575758,R,0.8296812749003984
PlatzM,D Maritime Div 1,0.52,D,0.740551776266062
PlatzS,D Aloha Div 2,0.66666666666667,D,0.9966616276140086
PlaxtonM,D Pampas Div 2,0.46666666666667,D,0.46214411690602164
PleasantZ,D Taiga Div 1,0.38666666666667,D,0.11104812295288485
PlencnerL,B River,0.60144927536232,B,0.28434504792332266
PlendlM,E Valhalla Div 1,0.16666666666667,E,0.013179571663920923
PlenefischE,D Wilderness Div 1,0.51388888888889,D,0.7208364827412447
PlettZ,E Arctic Div 2,0.35333333333333,E,0.46310896681572133
PleuthnerG,E Palisade Div 2,0.39333333333333,E,0.6524476347375853
PlionisA,B Fjord,0.63333333333333,B,0.4775216795983569
PliskaG,A Citadel,0.81333333333333,A,0.8520973963355835
PlittD,A Memorial,0.67333333333333,A,0.17104628736740599
PlittE,C Memorial,0.59090909090909,C,0.6703584714237403
PlotkinD,A Rubicon,0.92,A,0.9927675988428158
PlottJ,C Mesa Div 1,0.55797101449275,C,0.480385525870815
PlottSch,R Div 73,0.38666666666667,R,0.4081175298804781
Plumb-LarrickA,D Cascade Div 2,0.55333333333333,D,0.8695515243134291
PlummerG,D Juniper Div 2,0.42666666666667,D,0.2510078105316201
PlummerS,B Juniper,0.68666666666667,B,0.7757873117298038
PlummerT,E Byzantium Div 2,0.22916666666667,E,0.06201459166862791
PlumptonJ,D Sakura Div 1,0.42,D,0.2210254472159234
PlumridgeA,B Keystone,0.68,B,0.7426973984481972
Plunketa,A Ranger,0.78030303030303,A,0.7267357762777242
PlutchakS,D Ocean Div 1,0.42666666666667,D,0.2510078105316201
PlzakR,D Pioneer Div 1,0.34666666666667,D,0.038107835726883345
PobanzE,E Mesa Div 1,0.24666666666667,E,0.09313956224994116
PocheP,E Aloha Div 1,0.4,E,0.6830430689574017
PocheR,C Willow,0.55333333333333,C,0.4557828880622252
PodbelskiE,E Taiga Div 1,0.3768115942029,E,0.5820192986585079
PodbelskiL,E Taiga Div 1,0.31159420289855,E,0.2764179807013415
PodgorskiD,D Oasis Div 1,0.48666666666667,D,0.5795540438397582
PodgorskiM,B Valley,0.68666666666667,B,0.7757873117298038
PodolnickL,D Denali Div 1,0.41333333333333,D,0.1948853615520282
PodsobinskiJ,E Obsidian Div 2,0.26086956521739,E,0.12444104495175336
PoeD4,B Glacier,0.74,B,0.9414650844363305
PoeN,A Nighthawk,0.73333333333333,A,0.4641996142719383
PoggesiF,D Utopia Div 2,0.5625,D,0.8956916099773242
PogueK,A Village,0.82,A,0.8735535197685632
PogueM,B Village,0.66,B,0.6436558649018713
PoindexterM,A Ranger,0.77083333333333,A,0.6617647058823529
PoindexterO,E Serengeti Div 1,0.41666666666667,E,0.7485879030360084
PoirierG,D Olympic Div 1,0.56060606060606,D,0.8932980599647267
PoistR,E Sunrise Div 2,0.31818181818182,E,0.30277712402918333
PojmanJ,E Continental Div 2,0.51388888888889,E,0.9710520122381737
PolandoG,D Frontier Div 2,0.53333333333333,D,0.7965482489292013
PolanskyS,E Memorial Div 2,0.28,E,0.17027535890797835
PolaskyD,D Orange Div 2,0.47333333333333,D,0.4974804736709499
PolazzoM,A Windward,0.68,A,0.195877531340405
PolcarL,A Redwoods,0.72,A,0.38524590163934425
PolcikB,C Commonwealth,0.51333333333333,C,0.2315691579303348
Polcyn-EvansJ,D Sycamore Div 2,0.36111111111111,D,0.05757117661879567
PolefroneP,E Midland Div 1,0.3695652173913,E,0.5440691927512356
PoleJ,D Arcadia Div 1,0.43333333333333,D,0.28325774754346184
PolemenakosE,A Harbor,0.73188405797101,A,0.44792671166827386
PolenD,E Nighthawk Div 2,0.36111111111111,E,0.5089432807719464
PolenJ,E Nighthawk Div 2,0.38405797101449,E,0.6100847258178395
PolenN,E Orchard Div 1,0.28,E,0.17027535890797835
PolentaruttiP,E Sunrise Div 2,0.21969696969697,E,0.050482466462697106
PolerD,D Nebula Div 2,0.48611111111111,D,0.5619173595364072
PolettoV,D Nebula Div 2,0.41304347826087,D,0.18392542202066012
PoliceJ,E Cove Div 1,0.37121212121212,E,0.5475994351612145
PolichJ,C Fjord,0.54,C,0.3791849847818735
PolichT,D Typhoon Div 2,0.46969696969697,D,0.47480473670949863
PolinK,B Rainbow,0.68,B,0.7426973984481972
PolinskyA,E Monolith Div 1,0.36805555555556,E,0.5384796422687691
PolinskyA2,A Elysium,0.7,A,0.2836306653809065
PolinskyA3,E Tempest Div 2,0.47222222222222,E,0.9096257943045423
PolinskyL,A Tempest,0.67333333333333,A,0.17104628736740599
PolirerE,D Outback Div 2,0.47333333333333,D,0.4974804736709499
PolisenoC,E Nova Div 2,0.21333333333333,E,0.043951518004236294
PolitoC,C Rubicon Div 2,0.75,C,0.9960263780858979
PolizziD,E Savanna Div 2,0.34666666666667,E,0.4282184043304307
PolkeK32,A Plaza,0.70666666666667,A,0.3164175506268081
PolkS,D Sunrise Div 1,0.49333333333333,D,0.6175988914084152
PollackA2,C Vista Div 1,0.67333333333333,C,0.9532465336489685
PollackA_EyeDoc,E Elysium Div 1,0.45333333333333,E,0.8690280065897859
PollackH,C Typhoon,0.54,C,0.3791849847818735
PollackJ2,A Vista,0.67333333333333,A,0.17104628736740599
PollackJ3,D Volcano Div 2,0.54666666666667,D,0.8477576215671454
PollackL,C Boardwalk Div 2,0.57333333333333,C,0.5770206290158945
PollackM,D Kookaburra Div 2,0.6,D,0.964222726127488
PollackN,A Delta,0.8,A,0.8024349083895853
PollakM,D Savanna Div 2,0.61363636363636,D,0.9775762156714538
PollakM2,E Taiga Div 2,0.34057971014493,E,0.41150859025653097
PollakO,D Blue Div 2,0.52666666666667,D,0.7687704711514235
PollettB,D Aurora Div 2,0.52666666666667,D,0.7687704711514235
PollexR,D Meridian Div 2,0.54,D,0.8239480977576216
PollickS,E Volcano Div 1,0.24305555555556,E,0.08584372793598494
PollittW,R Div 52,0.5,R,0.6802788844621513
PollmanK,R Div 24,0.36666666666667,R,0.3550796812749004
PollockB3,D Windward Div 1,0.45333333333333,D,0.3875031494079113
PollockC,E Canyon Div 2,0.46666666666667,E,0.9015650741350906
PollockE,D Windward Div 1,0.38405797101449,D,0.10418241370622323
PollyC,E Blue Div 1,0.25,E,0.09849376323840904
PollyS,E Spring Div 1,0.34027777777778,E,0.4068016003765592
PolsonC,E Mojave Div 1,0.21428571428571,E,0.04542245234172747
PoltorzyckiS,D Zenith Div 2,0.62121212121212,D,0.9827412446460065
PoltorzyckiS2,A Zenith,0.76666666666667,A,0.6452507232401157
PolusK,E Skyline Div 3,0.43939393939394,E,0.823664391621558
PombrioR,A Island,0.69444444444444,A,0.2650675024108004
PombrolM,D Hinterland Div 1,0.40666666666667,D,0.1675485008818342
PomeranzJ,A Arcadia,0.65333333333333,A,0.11053519768563164
PomericoD,D Labyrinth Div 2,0.55555555555556,D,0.8781179138321995
PompettiP,A Continental,0.82,A,0.8735535197685632
PomplonD,B Boardwalk,0.64,B,0.5196257416704702
PomplonS,D Boardwalk Div 1,0.44927536231884,D,0.3655202821869489
PonceS,C Hinterland,0.46666666666667,C,0.07896516739939127
PondJ,C Lighthouse Div 1,0.56666666666667,C,0.5381298613459587
PondS,D Prairie Div 2,0.52,D,0.740551776266062
PondTonomy,E Pampas Div 1,0.41666666666667,E,0.7485879030360084
PongD,C Oxbow,0.52666666666667,C,0.30571525194453836
PoniewozikJ,A Maritime,0.70666666666667,A,0.3164175506268081
PoniewozikM,C Maritime,0.21739130434783,C,0.0010145417653026716
PonisciakD,E Evergreen Div 2,0.29166666666667,E,0.20192986585078843
PontefractE,R Div 46,0.47333333333333,R,0.6162848605577689
PonticelliJ,C Lyceum Div 2,0.54666666666667,C,0.4176530267162665
PonzioM2,A Island,0.79166666666667,A,0.7632594021215043
PonzoJ,D Canyon Div 2,0.58666666666667,D,0.9443814562862182
PoodryFJ,D Arctic Div 2,0.47101449275362,D,0.4767573696145125
Pooled_WOUNDED_DOG,B Spring,0.57638888888889,B,0.16841624828845275
PooleE,A Rainforest,0.72916666666667,A,0.44394889103182256
PooleK,B Bayou,0.62,B,0.382816065723414
PoolG,A Coastal,0.77333333333333,A,0.6782786885245902
PoolJ,D Typhoon Div 2,0.46,D,0.4247291509196271
PoolnerJ,D Orange Div 1,0.54,D,0.8239480977576216
PoolTom,D Commonwealth Div 1,0.46825396825397,D,0.47404887881078356
PoonC,E Prairie Div 2,0.29710144927536,E,0.22116968698517298
PooreD,C Memorial,0.50666666666667,C,0.19851200541088942
PopaAu,R Div 76,0.44444444444444,R,0.5485557768924303
PopeJ,C Outback,0.5625,C,0.5179235711870138
PopeK,B Maritime,0.62,B,0.382816065723414
PopekM,D Badlands Div 1,0.52666666666667,D,0.7687704711514235
PopescuR,C Taiga Div 1,0.59333333333333,C,0.6859993236388231
PopeT,B Monolith,0.65277777777778,B,0.5876312186216339
PopeTea,E Orchid Div 1,0.35333333333333,E,0.46310896681572133
PopeTM,E Cherry Div 1,0.32638888888889,E,0.3371969875264768
PophamC,B Redwoods,0.57638888888889,B,0.16841624828845275
PophamR,A Redwoods,0.82638888888889,A,0.8835583413693346
PopielinskiL,C Redwoods Div 1,0.51333333333333,C,0.2315691579303348
Popkin-HallZ,C Canyon Div 1,0.66666666666667,C,0.9450456543794387
PopkinJ,A Aloha,0.66666666666667,A,0.1488669238187078
PopovC,D Foothills Div 1,0.48666666666667,D,0.5795540438397582
PopovicM,D Atlantic Div 1,0.57936507936508,D,0.9286344167296549
PorbunderwalaD,D Valley Div 1,0.50666666666667,D,0.6773746535651297
PorcaroK,C Continental,0.61333333333333,C,0.7893134934054785
PorcaroN,A Isthmus,0.76388888888889,A,0.6281340405014465
PorcellaJ,C Gulf Div 2,0.51333333333333,C,0.2315691579303348
PorcelloM,B Woodlands,0.64666666666667,B,0.563555454130534
PoretskyJ,B Island,0.66,B,0.6436558649018713
PorrasV,D Saguaro Div 2,0.56666666666667,D,0.9036281179138322
PorteJ,D Foundry Div 1,0.54861111111111,D,0.8572688334593096
PortelaA,R Div 63,0.40579710144928,R,0.4531872509960159
PorterBL,D Ravenna Div 2,0.40277777777778,D,0.15665154950869237
PorterC3,A Cherry,0.6304347826087,A,0.06207810993249759
PorterC5,D Island Div 1,0.32666666666667,D,0.022297808012093728
PorterCM,R Div 21,0.40666666666667,R,0.4604083665338645
PorterDC,A Cardinal,0.68,A,0.195877531340405
PorterfieldM,E Obsidian Div 1,0.41333333333333,E,0.7375264768180748
PorterJ,C Sequoia Div 1,0.59722222222222,C,0.7085728779168076
PorterJ3,C Mountain Div 1,0.68666666666667,C,0.9700710179235712
PorterJSan69,C Archipelago Div 2,0.61333333333333,C,0.7893134934054785
PorterK,C Island,0.63888888888889,C,0.8824822455191073
PorterK3,R Div 76,0.39333333333333,R,0.4235557768924303
PorterM,E Jungle Div 1,0.35416666666667,E,0.4762297011061426
PorterP,D Evergreen Div 2,0.49305555555556,D,0.6013479465860418
PorterR,E Archipelago Div 1,0.45333333333333,E,0.8690280065897859
PorterS,D Junction Div 2,0.56666666666667,D,0.9036281179138322
PorterT,D Archipelago Div 2,0.47333333333333,D,0.4974804736709499
PorterT3,E Archipelago Div 1,0.39130434782609,E,0.6396210873146623
PorterW,D Laurel Div 1,0.50694444444444,D,0.6919879062736206
PortI,D Boardwalk Div 1,0.46666666666667,D,0.46214411690602164
PortmanC,C Meadow Div 2,0.48666666666667,C,0.12757862698681097
PortmanC2,B Meadow,0.52,B,0.03822455499771794
PortmanE,A Meadow,0.64666666666667,A,0.09486499517839923
PortmanK,D Meadow Div 2,0.42666666666667,D,0.2510078105316201
PortnoyD,D Plaza Div 2,0.48,D,0.5380448475686571
PortoE,A Atlantic,0.73333333333333,A,0.4641996142719383
PortolosE,E Cherry Div 2,0.625,E,0.9984702282890092
PortoME,D Atlantic Div 1,0.29333333333333,D,0.008818342151675485
PortT20,E Cosmos Div 2,0.43181818181818,E,0.8015415391856907
PortuondoL,E Patagonia Div 1,0.26,E,0.11996940456578019
PosadaM,A Pacific,0.72666666666667,A,0.42430086788813887
PoserF,E Cosmos Div 2,0.45333333333333,E,0.8690280065897859
PoserinaJ,A Sequoia,0.68666666666667,A,0.22372227579556414
PosillicoJ,D Corridor Div 2,0.42666666666667,D,0.2510078105316201
PosnerD,A Olive,0.8,A,0.8024349083895853
PosnickS,E Metro Div 1,0.30666666666667,E,0.2652388797364086
PospisilC,E Rubicon Div 1,0.31884057971014,E,0.3052482937161685
PossingerC,A Zephyr,0.85333333333333,A,0.9439488910318226
PossJ,E Cherry Div 1,0.27333333333333,E,0.15409508119557544
PostD,C Tempest Div 2,0.5,C,0.17348664186675686
PostDG,E Cove Div 1,0.40666666666667,E,0.7097552365262415
PostemaJ,A Zenith,0.72,A,0.38524590163934425
PosterA,C Foothills,0.42666666666667,C,0.02789989854582347
PosterL,E Foothills Div 1,0.27333333333333,E,0.15409508119557544
PosterLS,C Beach Div 2,0.59166666666667,C,0.671373013189043
PostJ,C Sakura,0.50666666666667,C,0.19851200541088942
PostK3,R Div 24,0.65333333333333,R,0.9213147410358565
PostM,E Magnolia Div 1,0.48666666666667,E,0.9375735467168745
PostS,D Tempest Div 2,0.48,D,0.5380448475686571
PotapovA,D Beach Div 1,0.45333333333333,D,0.3875031494079113
PoterackA,B Ocean,0.59333333333333,B,0.23733455043359197
PoteralskiM,A Valhalla,0.81333333333333,A,0.8520973963355835
PothD,D Waterfront Div 1,0.55797101449275,D,0.8808264046359284
PothK,E Waterfront Div 1,0.46969696969697,E,0.9062720640150623
PotiaA,A Tranquility,0.78,A,0.7125120540019286
PotockyA,B Junction,0.65333333333333,B,0.6061159287996348
PotoczakA,D Windward Div 2,0.44,D,0.31494079113126733
PotrazM,R Div 28,0.32,R,0.24651394422310757
PotsiaJ,E Continental Div 1,0.25333333333333,E,0.10567192280536597
PottebaumA,E Xanadu Div 1,0.33333333333333,E,0.37120498940927277
PottebaumT,E Xanadu Div 1,0.38194444444444,E,0.605495410684867
PotterA,D Wilderness Div 1,0.49333333333333,D,0.6175988914084152
PotterC,D Willow Div 1,0.38,D,0.09397833207357018
PotterD,E Zephyr Div 1,0.35416666666667,E,0.4762297011061426
PotterK,E River Div 2,0.40579710144928,E,0.6997528830313015
PotterN3,B Canyon,0.76666666666667,B,0.9701049748973072
PotthoffK,D Highland Div 2,0.47333333333333,D,0.4974804736709499
PotvinM,D Taiga Div 2,0.40666666666667,D,0.1675485008818342
PoulosG,A Memorial,0.78666666666667,A,0.7460221793635486
PoulosJ,C Maelstrom,0.54,C,0.3791849847818735
PovisB,B Highland,0.67333333333333,B,0.7073254221816522
PowderD,C Meadow Div 2,0.54,C,0.3791849847818735
PowellA2,E Valley Div 2,0.22,E,0.05230642504118616
PowellB,B Hinterland,0.65333333333333,B,0.6061159287996348
PowellD2,D Summit Div 2,0.47916666666667,D,0.5208490803728899
PowellDH,B Prairie,0.62666666666667,B,0.4324509356458238
PowellDM,D Wilderness Div 2,0.49206349206349,D,0.5938523557571177
PowellE,C Sycamore,0.64583333333333,C,0.904041258031789
PowellF,D Atlantic Div 2,0.38,D,0.09397833207357018
PowellH2,E Sahara Div 3,0.37333333333333,E,0.5609555189456342
PowellJ5,R Div 50,0.28666666666667,R,0.1665836653386454
PowellJacob,D Typhoon Div 1,0.57692307692308,D,0.9283194759385236
PowellJK,D Beach Div 2,0.40579710144928,D,0.15904509952129
PowellJS,A Summit,0.80555555555556,A,0.8167791706846673
PowellJW,D Valley Div 2,0.56666666666667,D,0.9036281179138322
PowellK,D Morningstar Div 2,0.43333333333333,D,0.28325774754346184
PowellLewis,D Cascade Div 2,0.48666666666667,D,0.5795540438397582
PowellListenedandLearned,D Pampas Div 2,0.32638888888889,D,0.0200302343159486
PowellM,C Valley Div 2,0.52666666666667,C,0.30571525194453836
PowellM2,D Bayou Div 1,0.39583333333333,D,0.13687326782564876
PowellP,C Lyceum Div 2,0.53333333333333,C,0.3408014879945891
PowellR5,D Plateau Div 1,0.48,D,0.5380448475686571
PowellS,C Aloha Div 2,0.57333333333333,C,0.5770206290158945
PowellW,D Summit Div 1,0.50666666666667,D,0.6773746535651297
PowerB,E Ocean Div 1,0.27777777777778,E,0.1632148740880207
PowerF,B Canyon,0.68666666666667,B,0.7757873117298038
PowerS,D Sahara Div 1,0.53623188405797,D,0.8134920634920635
PowerS2,E Quetzal Div 2,0.3,E,0.23682042833607908
PowersA,C Ziggurat,0.5625,C,0.5179235711870138
PowersBe,D Continental Div 2,0.42,D,0.2210254472159234
PowersD,A Centennial,0.84,A,0.9179122468659595
PowersDC,B Island,0.63333333333333,B,0.4775216795983569
PowersJ18,E Cerulean Div 1,0.18840579710145,E,0.02588844433984467
PowersJ2,C Valley Div 1,0.61333333333333,C,0.7893134934054785
PowersL,E Orbital Div 2,0.25333333333333,E,0.10567192280536597
PowersM,D Laurel Div 2,0.45333333333333,D,0.3875031494079113
Pozesky H,E Skyline Div 3,0.38666666666667,E,0.622675923746764
PoznerJ,D Alpine Div 1,0.48,D,0.5380448475686571
PoznerR,C Alpine Div 1,0.58,C,0.614051403449442
PozunZD,B Obsidian,0.64,B,0.5196257416704702
PrabhuN,R Div 12,0.30555555555556,R,0.20293824701195218
PradaS,E Island Div 1,0.37333333333333,E,0.5609555189456342
PradeepkumarV,R Div 59,0.78666666666667,R,0.9880478087649402
PradoJ,E Polaris Div 2,0.41333333333333,E,0.7375264768180748
PragerB2,E Continental Div 1,0.3,E,0.23682042833607908
PragerJ,D Foundry Div 2,0.57333333333333,D,0.9201310153691106
PragerJ2,D Foundry Div 2,0.51333333333333,D,0.708742756361804
PragerM,B Olive,0.69444444444444,B,0.8185759926973984
PrakashK,B Cherry,0.63333333333333,B,0.4775216795983569
PranziniW,E Bayou Div 1,0.44666666666667,E,0.8502000470698988
PraprotnikT,D Foothills Div 1,0.44,D,0.31494079113126733
PrashkerB,A Coral,0.66666666666667,A,0.1488669238187078
PratherK,E Aspen Div 3,0.38,E,0.5937279359849377
PrattB,C Orchard Div 1,0.6231884057971,C,0.833023334460602
PrattE2,C Bayou,0.56666666666667,C,0.5381298613459587
PrattenT,E Volcano Div 2,0.40666666666667,E,0.7097552365262415
PrattJ,A Badlands,0.75,A,0.5583413693346191
PrattV,C Bayou,0.50666666666667,C,0.19851200541088942
PraveenVR,C Arcadia Div 2,0.51333333333333,C,0.2315691579303348
PreciousB,E Yukon Div 2,0.38,E,0.5937279359849377
PredhamJ,D Quetzal Div 1,0.46,D,0.4247291509196271
PreerS,D Juniper Div 2,0.52666666666667,D,0.7687704711514235
PrellerA,E Skyline Div 1,0.35333333333333,E,0.46310896681572133
PreloskyN,E Denali Div 2,0.44444444444444,E,0.841845140032949
PreluskyA,D Meridian Div 1,0.47916666666667,D,0.5208490803728899
PremkumarD,D Savanna Div 1,0.41333333333333,D,0.1948853615520282
PremkumarM,E Savanna Div 1,0.35333333333333,E,0.46310896681572133
PrendergastN,A Meadow,0.88666666666667,A,0.9758919961427194
PrennerE,A Quay,0.79333333333333,A,0.7750723240115719
PrentissM2,B Outback,0.60416666666667,B,0.2879963486992241
PrentissT,B Orchard,0.69333333333333,B,0.8053400273847559
PrepasP,C Oasis Div 2,0.62,C,0.8201724721001015
PrerM,C Arctic Div 2,0.48666666666667,C,0.12757862698681097
PrescottA,E Alpine Div 2,0.36111111111111,E,0.5089432807719464
PrescottR,D Avalon Div 2,0.42,D,0.2210254472159234
PresentM,B Outback,0.63333333333333,B,0.4775216795983569
PresloidJ,A Tranquility,0.81333333333333,A,0.8520973963355835
PressE,A Jungle,0.78472222222222,A,0.7315573770491803
PressJ,E Commonwealth Div 3,0.22,E,0.05230642504118616
Pressjl2020,E Jungle Div 2,0.35333333333333,E,0.46310896681572133
PressleyE,D Olive Div 1,0.53333333333333,D,0.7965482489292013
PressmanB25,E Riviera Div 1,0.41666666666667,E,0.7485879030360084
PressmanE,C Piedmont,0.48,C,0.10931687521136287
PressmanJ,D Frontier Div 2,0.41333333333333,D,0.1948853615520282
PressmanS,D Frontier Div 2,0.46666666666667,D,0.46214411690602164
PrestemonE,A Meadow,0.68666666666667,A,0.22372227579556414
PrestonA,A Sunrise,0.76666666666667,A,0.6452507232401157
PrestonA4,E Sunrise Div 2,0.375,E,0.5760767239350435
PrestonJ2,D Plaza Div 2,0.45333333333333,D,0.3875031494079113
PrestonK,E Sunrise Div 2,0.36666666666667,E,0.5269475170628383
PrestonP,C Sunrise Div 1,0.52173913043478,C,0.2883834967872844
PrestwichN,R Div 61,0.46527777777778,R,0.5931274900398407
PreuscheJ,E Ziggurat Div 2,0.35606060606061,E,0.4842315839020946
PrevelC,R Div 13,0.28985507246377,R,0.17231075697211157
PrevezerD,C Aloha Div 2,0.57333333333333,C,0.5770206290158945
PrevostK,D Oasis Div 2,0.42666666666667,D,0.2510078105316201
PrevostR,C Archipelago Div 1,0.52,C,0.2670781197159283
PribekH,B Valley,0.69444444444444,B,0.8185759926973984
PribekS,B Valley,0.66666666666667,B,0.6765175718849841
PribilA,R Div 32,0.72666666666667,R,0.9701195219123506
PriceA,E Badlands,0.31333333333333,E,0.29230407154624616
PriceAM,D Meridian Div 2,0.42,D,0.2210254472159234
PriceARight,D Tempest Div 1,0.375,D,0.08427815570672713
PriceD,D Meridian Div 2,0.53333333333333,D,0.7965482489292013
PriceD10,D Tidewater Div 2,0.52,D,0.740551776266062
PriceE,C Seaboard,0.73333333333333,C,0.993151843084207
PriceG,D Maritime Div 1,0.56666666666667,D,0.9036281179138322
PriceG75,D Hinterland Div 2,0.65384615384615,D,0.9945830183925422
PriceJ Fortnight FTW,E Overlook Div 1,0.32575757575758,E,0.3295481289715227
PriceJ4,D Prairie Div 2,0.57246376811594,D,0.9150289745527841
PriceJA,B Maritime,0.76,B,0.9655408489274304
PriceM,E Kookaburra Div 2,0.47222222222222,E,0.9096257943045423
PriceM Jesus Jerome Obama,D Midland Div 2,0.41333333333333,D,0.1948853615520282
PriceMB,D Fjord Div 1,0.44666666666667,D,0.3510959939531368
PriceMM,C Kaleidoscope,0.6,C,0.7252282718971931
PriceN,E Willow Div 1,0.33333333333333,E,0.37120498940927277
PriceS2,E Zephyr Div 2,0.40909090909091,E,0.7197575900211814
PriceSP,C Serengeti Div 2,0.60666666666667,C,0.7602299628001352
PriceT,E Tidewater Div 2,0.39333333333333,E,0.6524476347375853
PrichardJ,D Juniper Div 1,0.43333333333333,D,0.28325774754346184
PridgenC,A Piedmont,0.85606060606061,A,0.9508196721311475
