Player,Rundle,QPct
AndrewsD,B Riviera,0.64583333333333
Andrewsd40,C Midland,0.52272727272727
AndrewsJ,C Cosmos Div 2,0.56
AndrewsJV,R Div 2,0.42
AndrewsL,D Meridian Div 1,0.46031746031746
AndrewsL13,A Quarry,0.63333333333333
AndrewsM2,E Overlook Div 2,0.38
AndrewsN,B Typhoon,0.78
AndrewsN2,D Outback Div 1,0.46
AndrewsPdog777,R Div 57,0.56666666666667
AndrewsR2,D Cascade Div 2,0.49305555555556
AndrewsS14,C Cypress,0.51333333333333
AndrieuK,E Tranquility Div 2,0.25
AndrikakisC,D Continental Div 1,0.62
AndrisJ,E Veldt Div 1,0.40972222222222
AndrusP,E Island Div 2,0.49333333333333
Ang- LeeM,D Delta Div 1,0.48666666666667
AngehrM,E Sugarloaf Div 1,0.36805555555556
AngelakosC,D Lighthouse Div 1,0.43333333333333
AngelatosGerry,C Pampas,0.57333333333333
AngelicaJ,A Orchid,0.53333333333333
AngelJ,R Div 53,0.28260869565217
AngellG,A Rainbow,0.79333333333333
AngellS,C Rainbow,0.53623188405797
AngeloroN,A Quarry,0.71527777777778
AngladeG,E Citadel Div 1,0.18181818181818
AngleeK,C Delta,0.6
AnglemyerC,D Cerulean Div 1,0.34
AnglemyerS,B Cerulean,0.66
AnglesG,B Patagonia,0.59333333333333
AngowskiR,E Maritime Div 2,0.35606060606061
AngstH,B Citadel,0.54666666666667
AnilM,R Div 77,0.5
Aniolj,E Summit Div 1,0.21333333333333
AniwarD,E Cerulean Div 1,0.44202898550725
AnjariaD,E Utopia Div 1,0.33333333333333
AnkenmanJ,A Ranger,0.82
AnnamalaiP,D Veldt Div 2,0.38
AnnatoynT,B Sycamore,0.65972222222222
AnnekenJ,A Labyrinth,0.60666666666667
AnnekenK,A Labyrinth,0.69333333333333
AnnekenS,A Labyrinth,0.73333333333333
AnschutzJ,D Rainbow Div 2,0.44666666666667
AnsellJ,C Denali Div 2,0.46666666666667
AnsellN,D Keystone Div 1,0.35333333333333
AnsellR,D Union Div 2,0.37333333333333
AnsellZ,E Keystone Div 2,0.25333333333333
AnshelesG,D Boardwalk Div 1,0.57333333333333
AnsisK,D Metro Div 1,0.38
AnsleyL,C Laurel Div 2,0.56666666666667
AnsokChaseB,B Arctic,0.6
AnsonI,C Coral,0.56666666666667
AnsonK,E Seneca Div 2,0.30666666666667
AnsonLDA,D Taiga Div 1,0.42
AntaniR,E Cascade Div 2,0.4
Antenore B,A Utopia,0.81746031746032
AntenucciE,D Olympic Div 1,0.42
AnthonyD,C Cerulean,0.48666666666667
AnthonyS,A Ravenna,0.65333333333333
Antill Jr. B,D Garden Div 1,0.33333333333333
AntkowiakP,D Peninsula Div 1,0.51333333333333
AntleL,R Div 3,0.34
AntoineS,C Lyceum Div 1,0.49333333333333
AntolikI,E Maelstrom Div 2,0.41666666666667
AntonA,D Waterfront Div 1,0.43333333333333
AntonelliJ,E Archipelago Div 2,0.21333333333333
AntonelliS,A Waterfront,0.76
AntonL,E Garden Div 2,0.34057971014493
AntonS,D Eclipse Div 2,0.38405797101449
AntunesM,B Glacier,0.66
AntunesR2,E Outback Div 2,0.23611111111111
AnturkarT,E Monolith Div 2,0.24
AntãoA,A Eclipse,0.73333333333333
AnzaloneJoey5Slice,D Forest Div 1,0.51333333333333
AnzaloneM,D Forest Div 1,0.48611111111111
AnzelonD,E Patagonia Div 2,0.2536231884058
AnzovinoM,D Avalon Div 2,0.4
AokiG,B Laurel,0.63333333333333
AokiN,D Cypress Div 2,0.48666666666667
AparicioE,D Spring Div 1,0.38888888888889
ApfelM,A Savanna,0.74666666666667
ApfelR,B Savanna,0.58666666666667
ApollonioA,D Magnolia Div 1,0.46
ApostolM,C Summit,0.53333333333333
AppelbaumA,A Centennial,0.75694444444444
AppelbaumN,C Olympic,0.50694444444444
AppelC,D Isthmus Div 2,0.56666666666667
AppelJ314,R Div 22,0.5
AppelN,A Quay,0.83333333333333
AppelsiesE,E Zenith Div 1,0.30555555555556
AppeltK,D Foothills Div 1,0.37333333333333
AppiahC,B Cosmos,0.63333333333333
AppiahM,B Cosmos,0.65333333333333
AppianiS,R Div 4,0.4375
ApplebyC,E Kaleidoscope Div 1,0.34126984126984
ApplefieldJ,B Labyrinth,0.71333333333333
ApplegateC,D Taiga Div 1,0.40277777777778
ApplegateJ,E Corridor Div 1,0.5
ApplegateL,D Redwoods Div 2,0.41666666666667
AppleyardR,C Yukon Div 1,0.62666666666667
AquinoL3,E Tempest Div 2,0.375
AquinoRJ,E Oasis Div 1,0.26666666666667
AquipelS,D Central Div 1,0.38888888888889
ArabindR,C River,0.50724637681159
AradA,D Waterfront Div 2,0.49305555555556
AradG,C Waterfront Div 2,0.57333333333333
Aradhyula A,E Beach Div 2,0.25333333333333
AradM,D Waterfront Div 2,0.31333333333333
AragonaD,E Monolith Div 2,0.32575757575758
AragonDM,E Pacific Div 1,0.3
AragonN,R Div 37,0.32
ArainO,C Lighthouse Div 2,0.54666666666667
ArakelianM,E Junction Div 2,0.32608695652174
ArangoP,A Eclipse,0.72222222222222
ArangoP2,B Sakura,0.63333333333333
AransonJ,E Midland Div 2,0.41333333333333
ArarS,A River,0.85333333333333
ArasonH,E Ember Div 1,0.28070175438596
AratoB,D Archipelago Div 2,0.43333333333333
ArbelS,D Orchid Div 2,0.42666666666667
ArbizuA,B Alpine,0.55333333333333
ArbogastP,D Fjord Div 2,0.44
ArcandJP,A Forest,0.78666666666667
ArcaraP,E Badlands Div 2,0.31884057971014
ArcegaB,E Olive Div 1,0.44
ArcherDAtomic,E Elysium Div 1,0.31333333333333
ArcherE,D Citadel Div 2,0.39333333333333
ArcherJ,C Meridian,0.61805555555556
ArcherM,E Arcadia Div 1,0.43333333333333
ArchibaldE,C Garden,0.57246376811594
ArchibaldM,E Sierra Div 1,0.35416666666667
ArchieJ,C Olive,0.6
ArchuletaA,A Rainbow,0.74666666666667
ArciszewskiW,C Aloha Div 2,0.58
ArcuicciJ,R Div 47,0.52898550724638
ArdenM,D Redwoods Div 2,0.45833333333333
ArdiffH,D Laurel Div 1,0.51333333333333
ArdilaM,E Archipelago Div 2,0.27777777777778
ArdittiM,E Waterfront Div 1,0.3
ArdronM,E Cove Div 1,0.36111111111111
ArefeG,E Cosmos Div 2,0.34782608695652
AremJ,E Rubicon Div 2,0.36111111111111
ArenadoC,D Orange Div 2,0.46
ArenadoJ3,E Orange Div 2,0.38888888888889
ArenaP,R Div 15,0.26388888888889
ArentzenC,C Olive,0.49333333333333
ArevaloG,D Corridor Div 1,0.46666666666667
ArgeskiA,A Nighthawk,0.66666666666667
ArgyrosC,B Utopia,0.52
ArianoT,D Union Div 1,0.47826086956522
AriasLL'62,D Avalon Div 2,0.41333333333333
ArientM,C Continental,0.54666666666667
AringdaleA,C Juniper,0.50666666666667
ArizonisC,E Tempest Div 1,0.42666666666667
ArizpeA,D Utopia Div 2,0.53333333333333
ArizpeAA,A Utopia,0.73333333333333
ArizpeAC,D Utopia Div 2,0.36
ArjmandI,C Sugarloaf Div 2,0.58
ArjmandI8,C Sugarloaf Div 2,0.43478260869565
ArkebauerS,C Wilderness Div 2,0.55333333333333
ArkinJ,E Centennial Div 1,0.29710144927536
ArkoJ,R Div 30,0.28571428571429
ArlinK,D Sugarloaf Div 2,0.53333333333333
ArlowS,C Ziggurat,0.54
ArmacostN,D Cypress Div 2,0.52272727272727
ArmandtS,B Nova,0.34666666666667
ArmatoD,A Veldt,0.65333333333333
ArmbresterC,D Foundry Div 1,0.51333333333333
ArmbrusterJ,C Waterfront Div 2,0.47101449275362
ArmijoJ,C Riviera,0.38405797101449
ArmsLost,D Typhoon Div 1,0.4
Armstrong M,D River Div 2,0.32666666666667
ArmstrongAJ,D Island Div 2,0.54
ArmstrongC,D Tranquility Div 2,0.48
ArmstrongD,C Morningstar,0.51333333333333
ArmstrongD2,D Cherry Div 2,0.46666666666667
ArmstrongJ,A Nova,0.79333333333333
ArmstrongJosh,D Avalon Div 1,0.46666666666667
ArmstrongM2,R Div 32,0.38
ArmstrongW,E Atlantic Div 1,0.2536231884058
ArmstrongWS,A Commonwealth,0.70666666666667
ArnaoA,E Woodlands Div 2,0.3
ArnbergerZ,B Piedmont,0.72666666666667
ArnerTim,D Lyceum Div 1,0.50666666666667
ArnesonE,D Polaris Div 2,0.47333333333333
ArnessP,E Meadow Div 2,0.42028985507246
ArnettD,D Piedmont Div 1,0.48
ArnettE,R Div 74,0.63888888888889
ArnettJ,A Commonwealth,0.64
ArnettP,A Commonwealth,0.66666666666667
ArnettT,A Commonwealth,0.69333333333333
ArneyJ,E Tidewater Div 2,0.38
ArnJ,C Tidewater Div 1,0.58666666666667
ArnoldA,C Lighthouse Div 2,0.46527777777778
ArnoldB,C River,0.56666666666667
ArnoldC,D Zenith Div 1,0.46
ArnoldJon,B Delta,0.57333333333333
ArnoldM,A Alpine,0.77777777777778
ArnoldM2,E Nebula Div 3,0.22666666666667
ArnotB,R Div 41,0.16666666666667
ArnowH,D Quarry Div 1,0.34666666666667
ArnowitzA,E Foundry Div 1,0.38666666666667
AromatorioM,C Eclipse,0.72
AronoffJ,B Metro,0.75833333333333
AronowI,A Orchard,0.72666666666667
AronsonA,A Oxbow,0.83333333333333
AronsonG,B Ranger,0.54166666666667
AronsonJ,E Magnolia Div 2,0.27536231884058
AronsonM,B Junction,0.54666666666667
AronsonR,D Piedmont Div 2,0.48550724637681
AroraS,C Hinterland,0.45333333333333
ArreolaA,A Blue,0.72
ArriagaS,E Ridge Div 2,0.31333333333333
ArribasD,A Cardinal,0.84
ArringtonH,E Ocean Div 2,0.38
ArrowsmithC,D Aloha Div 1,0.48611111111111
ArroyoL,D Peninsula Div 1,0.37333333333333
ArsenaultJ,C Overlook,0.55555555555556
ArsenaultP,B Mountain,0.64666666666667
ArsenoffG,A Wilderness,0.88666666666667
ArshamB,D Delta Div 2,0.46666666666667
ArszmanM,B Evergreen,0.56
ArteagaJ,E Blue Div 1,0.37333333333333
ArtemelA,B Sahara,0.79710144927536
Arthur-CohenD,A Sakura,0.74305555555556
ArthurM,D Olympic Div 2,0.44
ArthurP,C Pacific Div 2,0.58666666666667
ArtinK,E Morningstar Div 2,0.31333333333333
ArtinS,D Morningstar Div 1,0.46
ArtzC,E Cove Div 1,0.26315789473684
ArtzM,E Outback Div 2,0.25
ArtztD,E Evergreen Div 2,0.28
ArumilliG,A Orange,0.80666666666667
ArvesenD,D Tempest Div 2,0.38
ArvesenJ,D Tempest Div 2,0.52
ArwariT,A Tranquility,0.86666666666667
ArwoodMB,D Kaleidoscope Div 1,0.52666666666667
ArwoodMP,B Kaleidoscope,0.44
ArzadonB,B Monolith,0.72222222222222
ArzR,B Waterfront,0.6304347826087
AsamK,E Central Div 1,0.29166666666667
Asbury-WooleryB,E Obsidian Div 2,0.41333333333333
AschJ,D Willow Div 1,0.56944444444444
AschnerA,A Savanna,0.72916666666667
AsdalC,D Wilderness Div 1,0.5
AshbrookE,C Monolith,0.625
AshbrookK,D Oxbow Div 1,0.43478260869565
AshbyA9,E Ember Div 1,0.17424242424242
AsheB,A Orbital,0.65333333333333
Ashecan,C Forest Div 2,0.66666666666667
AsheR,E Zenith Div 2,0.32
AsherA,D Windward Div 2,0.46376811594203
AshkenasiD,C Isthmus Div 1,0.55555555555556
AshleyC,A Horizon,0.73611111111111
AshleyD,C Sahara Div 1,0.6969696969697
AshleyJ5,B Plaza,0.70138888888889
AshleyL,C Badlands Div 1,0.48666666666667
AshleyM,C Commonwealth,0.52
AshtonA,B Vista,0.55333333333333
AshtonM,A Ravenna,0.68666666666667
AshwellB,R Div 5,0.35714285714286
AshworthM,R Div 47,0.28787878787879
AsimowJ,R Div 5,0.28666666666667
AsimowN,D Corridor Div 2,0.5
AskariA,E Veldt Div 1,0.48
AskenazyJ,C Atlantic,0.53333333333333
AskewJ,R Div 70,0.29710144927536
AskeyR,D Obsidian Div 1,0.54
AslamiE,R Div 40,0.24242424242424
AslamJ,D Cascade Div 1,0.38666666666667
Aslams,E Aurora Div 1,0.38666666666667
Aslesen-RekelaC,D Serengeti Div 2,0.47916666666667
AsmusK,E Avalon Div 3,0.20666666666667
AsmussenS,B Ranger,0.69565217391304
AsmuthT,D Piedmont Div 1,0.45833333333333
AspellB,D Meadow Div 2,0.44
AsplundB,E Avalon Div 1,0.26666666666667
AsplundK,B Avalon,0.58333333333333
AsquithC,C Sycamore Div 2,0.5
AsquithG,E Cardinal Div 1,0.36666666666667
AstaritaMM,C Galaxy,0.56
AstonZ,E Eclipse Div 2,0.34
AstR,A Alpine,0.63333333333333
AstrachanE,D Laurel Div 2,0.54
AstrachanO,D Orchard Div 2,0.48
AtabugA,C Orchard Div 1,0.50666666666667
AtalayE,C Arcadia,0.51333333333333
AtchisonN,D Denali Div 1,0.36111111111111
AtencioA,C Harbor,0.50666666666667
AthertonD,C Fjord,0.5
AtheyB,E Central Div 1,0.38666666666667
AthreyaK,D Metro Div 2,0.68055555555556
AtiasD,D Tidewater Div 1,0.54666666666667
AtiasM,B Tidewater,0.68
Atienza-WilkinsonV,A Foothills,0.65909090909091
Atkinscolm,D Forest Div 1,0.54666666666667
AtkinsCT,E Aloha Div 2,0.36111111111111
AtkinsD,A Mesa,0.79333333333333
AtkinsD2,E Cardinal Div 2,0.19565217391304
AtkinsDavid,B Mesa,0.70138888888889
AtkinsJJ,E Cardinal Div 2,0.3
AtkinsonDeb,C Denali Div 1,0.62878787878788
AtkinsonG,R Div 44,0.5
AtkinsonGofIceandFire,D Kaleidoscope Div 2,0.57333333333333
AtkinsonJ,C Pioneer Div 2,0.54666666666667
AtkinsonJ3,D Denali Div 1,0.37333333333333
AtkinsonJB,E Ravenna Div 2,0.26666666666667
AtkinsonL,E Tidewater Div 1,0.44927536231884
AtlasB,D Riviera Div 1,0.38
AtlasD51,R Div 38,0.44666666666667
AtlasJ3,D Cypress Div 1,0.52666666666667
AtlasJam,D Rubicon Div 1,0.45138888888889
AtriR,A Rainforest,0.78666666666667
AtsalesAE,D Orchid Div 2,0.41333333333333
AtsalisJ,E Maelstrom Div 2,0.37333333333333
AttalR,D Cypress Div 1,0.30666666666667
AttanasioA,D Redwoods Div 2,0.42666666666667
AttreauR,D Glacier Div 1,0.49333333333333
AttridgeJ,D Blue Div 1,0.52083333333333
AtwaterK,D Olive Div 2,0.59027777777778
AubreyGD,A Aurora,0.64666666666667
AubryA,E Overlook Div 2,0.34
AubyJ,B Oxbow,0.63636363636364
AudetteJ,C Cerulean,0.45333333333333
AudiffredL,C Kaleidoscope,0.60869565217391
AuerbachA,E Jungle Div 2,0.34666666666667
AuerbachD,A Skyline,0.77333333333333
AuerbachZ,D Arctic Div 1,0.45138888888889
AufhauserA,E Midland Div 1,0.39583333333333
AufhauserK,E Mountain Div 2,0.34722222222222
AufieroD,A Maelstrom,0.65333333333333
Aufrance J,D Kaleidoscope Div 1,0.44927536231884
AugelloF,A Lyceum,0.71527777777778
AugsbergerM,D Hinterland Div 1,0.39333333333333
AugustAx,E Cascade Div 2,0.35606060606061
AugustB,D Juniper Div 1,0.40909090909091
AugustineG,D Highland Div 2,0.46666666666667
AugustineJ,D Evergreen Div 2,0.29861111111111
AugustineP,A Monolith,0.77083333333333
AugustinskyJ,R Div 70,0.42
AultS,D Mesa Div 1,0.41666666666667
AumannM,B Palisade,0.59333333333333
AuneP,B Polaris,0.73333333333333
AungC,D Peninsula Div 2,0.43478260869565
AuR,E Junction Div 1,0.26086956521739
AusickJ,A Morningstar,0.75333333333333
AusielloK,D Horizon Div 2,0.52
AusterMDawg,E Elysium Div 2,0.57246376811594
AustinB,E Ranger Div 2,0.4375
AustinB6,E Sequoia Div 2,0.38666666666667
AustinD,D Windward Div 1,0.5
AustinG,E Sahara Div 1,0.34
AustinJH,D Tempest Div 2,0.42
AustinS,C Isthmus Div 2,0.58695652173913
AuT,D Quarry Div 1,0.6
AutersonJ,E Valhalla Div 1,0.34027777777778
AutonJ,E Island Div 1,0.28666666666667
AvalloneJ,C Utopia Div 2,0.51333333333333
AvalloneP,E Centennial Div 2,0.4
AvalonG,A Hinterland,0.73333333333333
AvampatoS,B Gulf,0.6
AvberbachM,E Sycamore Div 2,0.45138888888889
AvedikianC,E Prairie Div 1,0.36666666666667
AveraE,C Junction,0.49333333333333
AveraJ,D Maritime Div 2,0.48666666666667
AveryA,E Redwoods Div 2,0.30666666666667
AveryBD,A Memorial,0.66
AveryS,B Utopia,0.52
AvilaJ,C Redwoods,0.55333333333333
AvilaT,B Orchard,0.56666666666667
AvisL,E Badlands Div 1,0.1231884057971
AvrilE,E Ziggurat Div 1,0.48412698412698
AvrilT,D Ziggurat Div 1,0.51333333333333
AxelgardC,C Garden,0.53787878787879
AxelmanB,B Nighthawk,0.61333333333333
AxelrodV,D Vista Div 2,0.41333333333333
AxlerN,E Sahara Div 1,0.43333333333333
AxthelmB,D Eclipse Div 2,0.48
AyalaCMeAfterClass,B Ember,0.58666666666667
AycockE,C Spring,0.59722222222222
AycockR,E Rubicon Div 1,0.41666666666667
AycoM,E Mojave Div 2,0.24305555555556
AyliffeL,D Orange Div 1,0.36
AyresD,D Aloha Div 2,0.51333333333333
AyresE,B Badlands,0.68
AyreyK,E Peninsula Div 2,0.34
AyyapparajM,E Arcadia Div 2,0.50666666666667
Azarm H,D Forest Div 1,0.32666666666667
AzimiP,E Outback Div 1,0.30555555555556
AzmiZ,D Village Div 2,0.43478260869565
AzoulayK,R Div 59,0.51449275362319
BabbittJ,A Lyceum,0.78
Babbott-KleinD,B Sahara,0.6875
BabbottD,D Sahara Div 1,0.5
BabcockB,C Blue,0.52777777777778
BabcockD,C Midland,0.47333333333333
BaberJess,R Div 68,0.26666666666667
BaberL,E Obsidian Div 1,0.36666666666667
BabiloniaM,E Memorial Div 2,0.38405797101449
BabinC,D Forest Div 2,0.61333333333333
BabinK,E Bayou Div 2,0.37333333333333
BabinP,E Forest Div 2,0.26388888888889
BabishS,C Boardwalk Div 2,0.60666666666667
BabitchN,B Ember,0.46
BableJ,D Boardwalk Div 2,0.51333333333333
BaboukisG,B Aurora,0.6875
BaboukisH,R Div 76,0.82
BabsinJ,D Serengeti Div 1,0.35333333333333
BacaA,C Aloha Div 1,0.66666666666667
BacasE,C Zephyr,0.40972222222222
BachK,D Savanna Div 1,0.47368421052632
BachrachE,A Ravenna,0.56
BachrachJ LawMachamp,R Div 38,0.20175438596491
BachrachK,B Glacier,0.56
BachrachT,E Lighthouse Div 2,0.38636363636364
BackasN,C Badlands Div 1,0.63333333333333
BackerJ,E Village Div 2,0.44
BackesER,A Arcadia,0.72
BackJ,D Meadow Div 1,0.38888888888889
BackmanD,B Patagonia,0.58
BackusJ,E Tranquility Div 1,0.42028985507246
BaconJofTreyfe,C Utopia Div 2,0.53333333333333
BaconM2,C Willow,0.50666666666667
BaczewskiA,B Waterfront,0.57638888888889
BadenhausenW,E Union Div 2,0.28787878787879
BaderA,A Orchard,0.83333333333333
BaderJ,A Obsidian,0.69444444444444
BaderJ2,B Zephyr,0.68
BaderJL,A Obsidian,0.76666666666667
BadgerPJ,B Cosmos,0.6
BadgettB,A Laguna,0.73611111111111
BadkarM,C Labyrinth Div 1,0.70289855072464
BadrA,D Nebula Div 1,0.39333333333333
BadrosM,A Olive,0.74666666666667
BaehrABuild,E Valhalla Div 2,0.37333333333333
BaehrM,R Div 18,0.40909090909091
BaekA,R Div 27,0.61805555555556
BaerA,D Ranger Div 2,0.48666666666667
BaerA2,E Ranger Div 1,0.26666666666667
BaerAaron,R Div 9,0.0069444444444444
BaerB,E Ranger Div 1,0.41333333333333
BaereS,C Orchard Div 2,0.59027777777778
BaerG,E Ranger Div 1,0.25757575757576
BaerH,B Ranger,0.62
BaerM,D Citadel Div 2,0.48
BaerP,C Laguna,0.51333333333333
BaesMx,C Frontier,0.62666666666667
BaezaP,E Ember Div 2,0.26388888888889
BaezS,B Rainbow,0.54166666666667
BafaloukosA,E Aloha Div 2,0.40666666666667
BaggarlyA,A Morningstar,0.72463768115942
BagleyB,E Fjord Div 2,0.21428571428571
BagleyK,E Nebula Div 1,0.21428571428571
BagnettoLA,B Peninsula,0.57638888888889
BagP,D Hinterland Div 1,0.44
BahlerL,E Corridor Div 2,0.33333333333333
BahnamanS,A Pampas,0.86805555555556
BahniukR,E Fjord Div 2,0.38194444444444
BahnsonA,E Junction Div 2,0.32
BaiaA,E Waterfront Div 2,0.40833333333333
BaicyK,E Kookaburra Div 1,0.3
BaierS,E Morningstar Div 1,0.33333333333333
BaierS2,B Sunrise,0.6231884057971
BaigY,R Div 41,0.28
BaileyA2,A Pioneer,0.72727272727273
BaileyB,C Laurel Div 2,0.6
BaileyB2,E Piedmont Div 2,0.3015873015873
BaileyBUSA,D Sahara Div 2,0.44666666666667
BaileyBW,A Kookaburra,0.76666666666667
BaileyC2,C Taiga Div 1,0.49333333333333
BaileyD,D Windward Div 2,0.57333333333333
BaileyD2,D Polaris Div 2,0.46666666666667
BaileyEJ,E Corridor Div 1,0.32
BaileyG3,E Palisade Div 2,0.11111111111111
BaileyH,E Canyon Div 2,0.30666666666667
BaileyK,E Gulf Div 1,0.18
BaileyL2,D Garden Div 2,0.49333333333333
BaileyM2,C Mesa Div 2,0.58
BaileyM3,A Nebula,0.69333333333333
BaileyP,D Frontier Div 1,0.44666666666667
BaileyR2,C Nova Div 2,0.52666666666667
BaileyS,B River,0.78985507246377
BaileyS2,D Badlands Div 2,0.52173913043478
BaileyS4,B Tempest,0.625
BaileyT2,B Waterfront,0.6304347826087
BaileyT3,D Kookaburra Div 1,0.41333333333333
BaileyTD,D Sakura Div 2,0.43181818181818
BaillargeonR2,R Div 19,0.34666666666667
Bain WysockiA,D Fjord Div 2,0.38
BainA2,E Volcano Div 1,0.425
BainB,D Horizon Div 2,0.47333333333333
BainC,E Orbital Div 1,0.29545454545455
BainerR,C Tundra,0.47333333333333
BainesC,C Patagonia,0.51333333333333
BainesM,E Quarry Div 2,0.28
BainG,D Cosmos Div 1,0.62
BainM,D Oasis Div 2,0.47333333333333
BainYo,C Horizon Div 1,0.63333333333333
BaiPhippsJ,B Valley,0.68
Baird-RembaR,R Div 52,0.46296296296296
BairdB,B Cherry,0.64666666666667
BairdC,E Yukon Div 1,0.34057971014493
BairdDH,A Magnolia,0.68666666666667
BairdM,D Elysium Div 2,0.40277777777778
BajracharyaO,C Prairie,0.54861111111111
BakerA0,A Plaza,0.77333333333333
BakerA101,D Foundry Div 1,0.47333333333333
BakerA44,D Atlantic Div 1,0.38
BakerB2,E Forest Div 1,0.52
BakerBD,A Typhoon,0.77777777777778
BakerCh,C Kaleidoscope,0.5
BakerD2,A Eclipse,0.72666666666667
BakerD8,C Maritime,0.54666666666667
BakerDB,C Blue,0.54
BakerDJ,D River Div 1,0.54666666666667
BakerE25,E Woodlands Div 2,0.28985507246377
BakerE86,A Ziggurat,0.84666666666667
BakerG,E Tundra Div 2,0.36666666666667
BakerH,C Windward Div 1,0.59420289855072
Bakerh92,D Woodlands Div 1,0.46
BakerJam,R Div 58,0.27333333333333
BakerJC,C Denali Div 2,0.55333333333333
BakerJJ,E Overlook Div 3,0.24
BakerJohnD,B Highland,0.63194444444444
BakerK2,D Rainbow Div 1,0.41333333333333
BakerK79,E Cascade Div 2,0.29333333333333
BakerK9,B Ziggurat,0.57333333333333
BakerL6,B Typhoon,0.52666666666667
BakerL87,E Sunrise Div 2,0.33333333333333
BakerM17,D Cosmos Div 2,0.4
BakerM3,E Laguna Div 1,0.30666666666667
BakerMB,A Harbor,0.63333333333333
BakerMje,C Outback Div 2,0.38666666666667
BakerPM,D Atlantic Div 1,0.46
BakerR,C Cypress,0.6
BakerR15,D Frontier Div 1,0.61333333333333
BakerR2,B Laguna,0.62666666666667
BakerS,E Nebula Div 1,0.23611111111111
BakerS4,B Outback,0.61333333333333
BakerS5,D Nebula Div 1,0.53333333333333
Bakers6,R Div 54,0.49242424242424
BakerSandie,A Eclipse,0.74
BakerSB,E Pioneer Div 1,0.23484848484848
BakerT,C Tidewater Div 2,0.57246376811594
BakerT2,E Pacific Div 1,0.2536231884058
BakijaP,D Canyon Div 2,0.44
BakkeD,B Veldt,0.67333333333333
BakkerP,B Mountain,0.6
BakkerR,A Mountain,0.71333333333333
BakkeWhitterbug,C Veldt,0.49333333333333
BalabanS,E Ridge Div 2,0.35507246376812
BalafasK,E Veldt Div 1,0.45333333333333
BalagopalanS,C Centennial,0.59333333333333
BalajiR,D Meadow Div 2,0.45333333333333
BalajiS,C Meadow Div 2,0.58695652173913
BalajiS8,R Div 56,0.15873015873016
BalajiV,C Ranger,0.45333333333333
BalakrishnaS,C Typhoon,0.63888888888889
BalasubrahmanyanA,D Quay Div 2,0.39333333333333
BalasubramanianP,D Rainforest Div 2,0.52
BalazsA,E Hinterland Div 1,0.38666666666667
BalchJ,E Piedmont Div 1,0.43333333333333
BalchJuggins,A Pacific,0.76
BalD,D Horizon Div 2,0.56
BaldridgeD,C Nebula,0.60666666666667
BalducciA,D Magnolia Div 2,0.19444444444444
BalducciM,D Magnolia Div 2,0.55333333333333
BaldwinA1,R Div 8,0.38095238095238
BaldwinB,E Memorial Div 2,0.28260869565217
BaldwinC2,B Park,0.56666666666667
BaldwinF,C Riviera,0.48666666666667
BaldwinH,D Park Div 2,0.38666666666667
BaldwinK2,E Boardwalk Div 2,0.26666666666667
BaldwinL,E Garden Div 2,0.41333333333333
BaldwinM2,E Prairie Div 1,0.3125
BaldwinR,D Highland Div 2,0.44666666666667
BaldwinT,D Volcano Div 1,0.47333333333333
BaldwinW,B Prairie,0.65333333333333
BalerD,E Waterfront Div 1,0.3015873015873
BalerudE,C Pacific Div 2,0.5
BalesL,A Fjord,0.76
BalestracciP,D Rainbow Div 1,0.48666666666667
BalestracciPN,D Rainbow Div 1,0.47222222222222
BalfourD,C Obsidian,0.50694444444444
BalibanuI,D Quay Div 1,0.4
BalineS,A Waterfront,0.72
BalintC88,B Laurel,0.63194444444444
BalkAns,A Foundry,0.0
BalkN,R Div 1,0.49333333333333
BallA,C Nebula,0.39855072463768
BallaB,E Archipelago Div 1,0.28666666666667
BalladaresR,E Union Div 3,0.27272727272727
BallanceZ,A Rainbow,0.76
BallanE,E Redwoods Div 2,0.38666666666667
BallantineB,C Corridor,0.51333333333333
BallantineD,B Corridor,0.6
BallardAO,A Denali,0.70666666666667
BallardM,E Foundry Div 2,0.30555555555556
BallardM2,R Div 40,0.37333333333333
BallasA,E Rainbow Div 1,0.39166666666667
BallasN,E Rainbow Div 1,0.30434782608696
BallB,E Highland Div 1,0.23913043478261
BallE,D Fjord Div 2,0.52898550724638
BallentineSM,B Utopia,0.62666666666667
